Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,uncertaintyAboutFemVisitation
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0021.AVI,,BRU,Y,Y,1,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0022.AVI,,BRU,Y,N,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0023.AVI,,BRU,Y,N,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0024.AVI,,BRU,Y,Y,1,1,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0025.AVI,,BRU,Y,Y,1,1,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0033.AVI,,BRU,Y,N,,,,,,,,,,1,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0034.AVI,,BRU,Y,N,,,,,,,,,,1,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0035-BRU.AVI,,BRU,Y,N,,,,,,,,,,2,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0036.AVI,,BRU,Y,N,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0037.AVI,,UNK,Y,Y,1,1,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0038.AVI,,UNK,Y,Y,8,,1,,,,,,,1,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0039.AVI,,UNK,Y,N,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0040.AVI,,UNK,Y,Y,,1,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0041.AVI,,BRU,Y,Y,1,,,,,,,,,1,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0042.AVI,,BRU,Y,Y,2,,,,,,,,,1,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),12.5.21-12.12.21,12.5.21-12.12.21,L14.P4_12.5.21-12.12.21_X0043.AVI,,BRU,Y,Y,1,,,,,,,,,2,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),11.20.21-11.22.21 (NA) - camera R9,11.20.21-11.22.21 (NA) - camera R9,NA,,,N,,,,,,,,,,,,3,Added this row to denote that pista was monitored during this period but manakin was not present,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 4 (BRU),11.22.21-11.25.21 (NA) - camera R9,11.22.21-11.25.21 (NA) - camera R9,NA,,,N,,,,,,,,,,,,3,Added this row to denote that pista was monitored during this period but manakin was not present,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),11.25.21-11.29.21 (YYB?) - camera R9,11.25.21-11.29.21 (YYB?) - camera R9,L14.P5_11.25.21-11.29.21_X0001-YYB?.AVI,,UNK,Y,Y,2,,,,,,,,,,3,video only 3 secs long,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),11.25.21-11.29.21 (YYB?) - camera R9,11.25.21-11.29.21 (YYB?) - camera R9,L14.P5_11.25.21-11.29.21_X0002.AVI,,,N,,,,,,,,,,,,3,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),11.25.21-11.29.21 (YYB?) - camera R9,11.25.21-11.29.21 (YYB?) - camera R9,L14.P5_11.25.21-11.29.21_X0007.AVI,,,N,,,,,,,,,,,,3,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),11.25.21-11.29.21 (YYB?) - camera R9,11.25.21-11.29.21 (YYB?) - camera R9,L14.P5_11.25.21-11.29.21_X0008.AVI,,UNK,Y,N,,,,,,,,,,,3,video only 3 secs long,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),11.25.21-11.29.21 (YYB?) - camera R9,11.25.21-11.29.21 (YYB?) - camera R9,L14.P5_11.25.21-11.29.21_X0013-YYB?.AVI,,UNK,Y,Y,2,,,,,,,,,,3,video only 3 secs long,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),11.29.21-12.5.21 (Unknown) - camera R9,11.29.21-12.5.21 (Unknown) - camera R9,L14.P5_11.29.21-12.5.21_X0002.AVI,,UNK,Y,Y,2,,,,,,,,,,3,video only 3 secs long,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),11.29.21-12.5.21 (Unknown) - camera R9,11.29.21-12.5.21 (Unknown) - camera R9,L14.P5_11.29.21-12.5.21_X0005.AVI,,UNK,Y,N,,,,,1,,,,,,3,video only 3 secs long,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.14.21-12.18.21 (NA),12.14.21-12.18.21 (NA),NA,,,N,,,,,,,,,,,,3,Added this row to denote that pista was monitored during this period but manakin was not present,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.28.21-1.8.22 (camara murio el 1.8-1.19),12.28.21-1.8.22 (camara murio el 1.8-1.19),L14.P5_12.28.21-1.8.22_0001.MP4,,UNK,Y,Y,1,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.28.21-1.8.22 (camara murio el 1.8-1.19),12.28.21-1.8.22 (camara murio el 1.8-1.19),L14.P5_12.28.21-1.8.22_0002.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.28.21-1.8.22 (camara murio el 1.8-1.19),12.28.21-1.8.22 (camara murio el 1.8-1.19),L14.P5_12.28.21-1.8.22_0003.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.28.21-1.8.22 (camara murio el 1.8-1.19),12.28.21-1.8.22 (camara murio el 1.8-1.19),L14.P5_12.28.21-1.8.22_0004.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.28.21-1.8.22 (camara murio el 1.8-1.19),12.28.21-1.8.22 (camara murio el 1.8-1.19),L14.P5_12.28.21-1.8.22_0005.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.28.21-1.8.22 (camara murio el 1.8-1.19),12.28.21-1.8.22 (camara murio el 1.8-1.19),L14.P5_12.28.21-1.8.22_0006.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.28.21-1.8.22 (camara murio el 1.8-1.19),12.28.21-1.8.22 (camara murio el 1.8-1.19),L14.P5_12.28.21-1.8.22_0007.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.28.21-1.8.22 (camara murio el 1.8-1.19),12.28.21-1.8.22 (camara murio el 1.8-1.19),L14.P5_12.28.21-1.8.22_0008.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.28.21-1.8.22 (camara murio el 1.8-1.19),12.28.21-1.8.22 (camara murio el 1.8-1.19),L14.P5_12.28.21-1.8.22_0009.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.28.21-1.8.22 (camara murio el 1.8-1.19),12.28.21-1.8.22 (camara murio el 1.8-1.19),L14.P5_12.28.21-1.8.22_0010.MP4,,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.28.21-1.8.22 (camara murio el 1.8-1.19),12.28.21-1.8.22 (camara murio el 1.8-1.19),L14.P5_12.28.21-1.8.22_0011.MP4,,,N,,,,,,,,,,,,5,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.28.21-1.8.22 (camara murio el 1.8-1.19),12.28.21-1.8.22 (camara murio el 1.8-1.19),L14.P5_12.28.21-1.8.22_0012.MP4,,,N,,,,,,,,,,,,6,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.28.21-1.8.22 (camara murio el 1.8-1.19),12.28.21-1.8.22 (camara murio el 1.8-1.19),L14.P5_12.28.21-1.8.22_0013.MP4,,,N,,,,,,,,,,,,2,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.5.21-12.6.21 (YYB?) - camera R9,12.5.21-12.6.21 (YYB?) - camera R9,L14.P5_12.5.21-12.6.21_X0002-YYB?.AVI,,YYB,Y,Y,1,2,,,,,,,,,10,cool lighting,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 5 (YYB?),12.6.21-12.12.21,12.6.21-12.12.21,L14.P5_12.6.21-12.12.21_0007-green.MP4,,JUV,Y,N,,,,,,,,,1,,30,,NSA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0001.MP4,,ORB,Y,Y,1,,,,,,,,,,60,1-minute video; ORB STILL HAS RADIO!!,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0002.MP4,,ORB,Y,Y,13,,1,,,,,,,5,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0003.MP4,,ORB,Y,Y,1,,,,,,,,,1,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0004.MP4,,ORB,Y,Y,13,,1,2,,,,,,5,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0005.MP4,,ORB,Y,Y,8,,1,8,13,,,,,1,60,background activity; clearly responding to background display activity at another pista; doing weird whirring thing instead of a roll-snap?; 1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0006.MP4,,ORB,Y,Y,7,1,1,,,,,,,5,60,1-minute video; male still has radio,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0007.MP4,,ORB,Y,Y,3,,1,,,,,,,5,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0008.MP4,,ORB,Y,Y,,,,2,6,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0009.MP4,,ORB,Y,Y,8,,1,2,2,,,,,4,60,,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0010.MP4,,ORB,Y,Y,11,5,1,,1,,,,,,60,background activity; 1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0011.MP4,,ORB,Y,Y,4,6,,2,,,,,,,60,background activity; 1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0012.MP4,,ORB,Y,Y,6,1,1,2,,,,,,,60,background activity; 1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0013.MP4,,ORB,Y,Y,7,9,,5,1,,,,,,60,background activity; 1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0014.MP4,,ORB,Y,Y,,,,6,,,,,,,60,background activity; 1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0015.MP4,,ORB,Y,Y,4,,1,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0016.MP4,,ORB,Y,Y,3,,,,,,,,,,60,background activity; 1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0017.MP4,,ORB,Y,Y,4,,,,,,,,,7,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0018.MP4,,ORB,Y,Y,4,,1,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0019.MP4,,ORB,Y,Y,6,1,,1,1,,,,,1,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0020.MP4,,ORB,Y,Y,2,,,,2,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0021.MP4,,,N,,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0022.MP4,,ORB,Y,Y,11,,1,,,,,,,2,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0023.MP4,,ORB,N,N,,,,,2,,,,,,60,1-minute video; off-screen calls,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0024.MP4,,ORB,Y,Y,4,,1,,,,,,,2,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0025.MP4,,ORB,Y,Y,10,6,1,4,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0026.MP4,,ORB,Y,Y,12,,2,1,5,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0027.MP4,,ORB,Y,Y,,1,,,1,,,,,,60,background activity; 1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0028.MP4,,ORB,Y,Y,7,1,1,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0029.MP4,,ORB,Y,Y,4,,1,,1,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0030.MP4,,,N,,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0031.MP4,,ORB,Y,Y,7,,,,,,,,,7,60,background activity; 1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0032.MP4,,ORB,Y,N,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0033.MP4,,ORB,Y,Y,6,1,,,,,,,,7,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0034.MP4,,ORB,Y,Y,6,,1,,,,,,,1,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0035.MP4,,UNK,Y,N,,,,,,,,,,,60,1-minute video; male heard but not seen,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0036.MP4,,ORB,Y,Y,3,9,,,1,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0037.MP4,,ORB,Y,N,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0038.MP4,,ORB,Y,Y,,3,,,1,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0039.MP4,,ORB,Y,Y,4,,1,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0040.MP4,,UNK,Y,N,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0041.MP4,,,N,,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0042.MP4,,,N,,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0043.MP4,,ORB,Y,Y,6,,1,,15,,,,,1,60,1-minute video; another male displaying in background and ORB joins in with calls/whirrs (did not mark these 'whirrs' as rollsnaps; don't currently have a column to record them; something to consider for next time),HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0044.MP4,,,N,,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0045.MP4,,ORB,Y,Y,15,,3,,,,,,,,60,1-minute video; lots of background activity,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0046.MP4,,ORB,Y,Y,,,,2,7,,,,,,60,1-minute video; calling alternately with background male,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0047.MP4,,ORB,Y,Y,,,,2,6,,,,,,60,1-minute video; calling alternately with background male,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0048.MP4,,ORB,Y,Y,2,,1,3,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0049.MP4,N,ORB,Y,Y,8,1,1,1,,,,,,3,60,1-minute video; background activity,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0050.MP4,N,ORB,Y,Y,3,3,,2,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0051.MP4,N,ORB,Y,N,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0052.MP4,N,ORB,Y,Y,6,1,,,,,,,,3,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0053.MP4,N,ORB,Y,Y,7,,2,,1,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0054.MP4,N,ORB,Y,Y,3,1,,2,1,,,,,1,60,1-minute video; background activity,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0055.MP4,N,,N,,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0056.MP4,N,ORB,Y,Y,12,2,1,,,,,,,1,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0057.MP4,N,ORB,Y,Y,7,,1,,,,,,,2,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0058.MP4,N,,N,,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0059.MP4,N,,N,,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0060.MP4,N,ORB,Y,Y,5,,,1,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0061.MP4,N,ORB,Y,Y,2,1,,3,1,,,,,,60,1-minute video; background activity,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0062.MP4,N,,N,,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0063.MP4,N,,N,,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0064.MP4,N,,N,,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0065.MP4,N,,N,,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0066.MP4,N,ORB,Y,Y,7,,1,,1,,,,,1,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0067.MP4,N,ORB,Y,N,,,,,,,,,,,60,1-minute video,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 14 - Feb 22-May 22,Pista 1,1.19.22-1.23.22,1.19.22-2.16.22,IMG_0068.MP4,N,ORB,Y,Y,12,,2,,,,,,,1,60,1-minute video,HLA,
