Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,Additional_Notes
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0010.MP4,,UNK,Y,Y,4,,,,,,,,,,30,Black & White Camera,JTK,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0011.MP4,,UNK,Y,Y,4,,,,,,,,,,30,Black & White Camera,JTK,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0012.MP4,,UNK,Y,Y,5,,,,,,,,,,30,Black & White Camera,JTK,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0013.MP4,,UNK,Y,Y,2,,,,,,,,,,30,Black & White Camera,JTK,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0014.MP4,,UNK,Y,Y,5,,,,,,,,,1,30,Black & White Camera,JTK,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0015.MP4,,UNK,Y,Y,1,,,,,,,,,,30,Black & White Camera,JTK,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0016.MP4,,UNK,Y,Y,2,,,,,,,,,,30,Black & White Camera,JTK,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0017.MP4,,UNK,Y,Y,5,,,,,,,,,,30,Black & White Camera,JTK,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0018.MP4,,UNK,Y,Y,4,,,,,,,,,,30,Black & White Camera,JTK,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0019.MP4,,UNK,Y,N,,,,,,,,,,,30,Black & White Camera,JTK,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0020.MP4,,UNK,Y,Y,2,,,,,,,,,,30,Black & White Camera,JTK,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0021.MP4,,UNK,Y,Y,2,,,,,,,,,,30,Black & White Camera,JTK,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0022.MP4,,,N,,,,,,,,,,,,30,,JTK,
CAMARAS TRAMPAS - Feb 22-May 22,Lek Cabanas - Feb 22-May 22,Pista 4,1.20.22-1.23.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),1.20.22-1.31.22 (la camara no estaba grabando 1.31.22-2.3.22 estaba mojada y la retire para secarla),IMG_0023.MP4,,,N,,,,,,,,,,,,30,,JTK,
