Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),L6.P9_12.14.21-12.24.21_X0039-BUR.AVI,,BUR,Y,Y,4,,1,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),L6.P9_12.14.21-12.24.21_X0040-BUR.AVI,,BUR,Y,N,,,,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),L6.P9_12.14.21-12.24.21_X0041-BUR.AVI,,BUR,Y,Y,8,,2,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),L6.P9_12.14.21-12.24.21_X0042-BUR.AVI,,BUR,Y,N,,,,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),L6.P9_12.14.21-12.24.21_X0043.AVI,,BUR,Y,Y,10,,2,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),L6.P9_12.14.21-12.24.21_X0044.AVI,,BUR,Y,Y,4,,,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),L6.P9_12.14.21-12.24.21_X0045.AVI,,BUR,Y,Y,7,,1,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),L6.P9_12.14.21-12.24.21_X0046.AVI,,BUR,Y,Y,3,,1,,,,,,,1,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),L6.P9_12.14.21-12.24.21_X0047.AVI,,BUR,Y,N,,,,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),L6.P9_12.14.21-12.24.21_X0058.AVI,,BUR,Y,Y,1,,,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),12.14.21-12.24.21 (R4 - Pista other side of banding spot from pista 8),L6.P9_12.14.21-12.24.21_X0059.AVI,,BUR,Y,N,,,,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.24.21-12.28.21,12.24.21-12.28.21,L6.P9_12.24.21-12.28.21_X0023.AVI,,BUR,Y,Y,6,,,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.24.21-12.28.21,12.24.21-12.28.21,L6.P9_12.24.21-12.28.21_X0030.AVI,,BUR,Y,Y,8,,1,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.24.21-12.28.21,12.24.21-12.28.21,L6.P9_12.24.21-12.28.21_X0031.AVI,,BUR,Y,Y,4,,1,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 9,12.24.21-12.28.21,12.24.21-12.28.21,L6.P9_12.24.21-12.28.21_X0032.AVI,,BUR,Y,Y,6,,1,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,"R6 - Pista near VIP, on way to banding spot",11.30.21-12.5.21,11.30.21-12.5.21,R6-OnWayToBandingSpot_11.30.21-12.5.21_0007-BUR?.AVI,,BUR,Y,Y,1,,,,,,,,,,3,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,"R6 - Pista near VIP, on way to banding spot",12.18.21-12.24.21,12.18.21-12.24.21,R6-OnWayToBandingSpot_12.18.21-12.24.21_0017-BUR.AVI,,BUR,Y,Y,5,,1,,,,,,,,10,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,"R6 - Pista near VIP, on way to banding spot","12.5.21-12.10.21 (RUB, OGR, WWR?)","12.5.21-12.10.21 (RUB, OGR, WWR?)",R6-OnWayToBandingSpot_12.5.21-12.10.21_0003-?.AVI,,BUR,Y,Y,1,,,,,,,,,,9,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,"R6 - Pista near VIP, on way to banding spot","12.5.21-12.10.21 (RUB, OGR, WWR?)","12.5.21-12.10.21 (RUB, OGR, WWR?)",R6-OnWayToBandingSpot_12.5.21-12.10.21_0004-BUR.AVI,,BUR,Y,Y,2,,,,,,,,,,9,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,"R6 - Pista near VIP, on way to banding spot","12.5.21-12.10.21 (RUB, OGR, WWR?)","12.5.21-12.10.21 (RUB, OGR, WWR?)",R6-OnWayToBandingSpot_12.5.21-12.10.21_0005-BUR.AVI,,BUR,Y,Y,1,2,,,,,,,,,9,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,"R6 - Pista near VIP, on way to banding spot","12.5.21-12.10.21 (RUB, OGR, WWR?)","12.5.21-12.10.21 (RUB, OGR, WWR?)",R6-OnWayToBandingSpot_12.5.21-12.10.21_0006-BUR.AVI,,BUR,Y,Y,2,,,,,,,,,1,9,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,"R6 - Pista near VIP, on way to banding spot","12.5.21-12.10.21 (RUB, OGR, WWR?)","12.5.21-12.10.21 (RUB, OGR, WWR?)",R6-OnWayToBandingSpot_12.5.21-12.10.21_0007-BUR.AVI,,BUR,Y,Y,3,,1,,,,,,,2,9,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,"R6 - Pista near VIP, on way to banding spot","12.5.21-12.10.21 (RUB, OGR, WWR?)","12.5.21-12.10.21 (RUB, OGR, WWR?)",R6-OnWayToBandingSpot_12.5.21-12.10.21_0008-BUR?.AVI,,BUR,Y,N,,,,,1,,,,,,9,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,"R6 - Pista near VIP, on way to banding spot","12.5.21-12.10.21 (RUB, OGR, WWR?)","12.5.21-12.10.21 (RUB, OGR, WWR?)",R6-OnWayToBandingSpot_12.5.21-12.10.21_0011-BUR.AVI,,BUR,Y,Y,6,,1,,,,,,,1,9,,HLA,
CaMARAS TRAMPAS - Feb 22-May 22,Lek 6,Pista 4c,1.20.22-1.24.22,1.20.22-2.14.22,L6.P4c_01.20.22-02.18.22_0072.MP4,N,BUR,Y,Y,7,1,1,,,,,,,1,30,raining,HLA,
CaMARAS TRAMPAS - Feb 22-May 22,Lek 6,Pista 4c,1.20.22-1.24.22,1.20.22-2.14.22,L6.P4c_01.20.22-02.18.22_0078.MP4,N,BUR,Y,N,,,,,,,,,,1,30,,HLA,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 6,Pista 4c,1.20.22-1.24.22,1.20.22-2.14.22,L6.P4c_01.20.22-02.18.22_0079.MP4,N,BUR,Y,Y,5,,,,,,,,,1,30,,HLA,
CaMARAS TRAMPAS - Feb 22-May 22,Lek 6,Pista 4c,1.20.22-1.24.22,1.20.22-2.14.22,L6.P4c_01.20.22-02.18.22_0080.MP4,N,BUR,Y,Y,8,,1,,,,,,,1,30,"only reviewed to video 80 (end of 02.14.22), so changed the folder name to 02.14.22 rather than 02.18.22",HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22 (until 10.41am),1.8.22 (until 10.41am),L6.P10_1.8.22_0001-B.MP4,,BYG,Y,Y,9,,1,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22 (until 10.41am),1.8.22 (until 10.41am),L6.P10_1.8.22_0002.MP4,,BYG,Y,Y,9,,1,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22 (until 10.41am),1.8.22 (until 10.41am),L6.P10_1.8.22_0003.MP4,,BYG,Y,Y,2,,1,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22 (until 10.41am),1.8.22 (until 10.41am),L6.P10_1.8.22_0004.MP4,,BYG,Y,Y,4,,1,,,,,,,1,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0001.MP4,,BYG,Y,Y,10,,1,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0002.MP4,,BYG,Y,Y,5,,1,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0003.MP4,,BYG,Y,Y,2,,0,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0004-B.MP4,,BYG,Y,Y,14,,2,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0006.MP4,,BYG,Y,Y,3,,1,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0007.MP4,,BYG,Y,Y,2,1,1,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0008.MP4,,BYG,Y,Y,5,,2,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0009.MP4,,BYG,Y,Y,5,,1,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0010.MP4,,BYG,Y,N,,,,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0011.MP4,,BYG,Y,N,,,,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0012-B.MP4,,BYG,Y,Y,3,,,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0013.MP4,,BYG,Y,Y,9,,2,,,,,,,1,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0014-B.MP4,,BYG,Y,Y,5,,,,,,,,,3,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0017-B.MP4,,BYG,Y,Y,9,,2,2,,,,,,,30,cool vid,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0034.MP4,,BYG,Y,Y,2,,,1,,Maybe,0,,Maybe,,30,Green bird flying through frame; not sure if female or juv,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0040.MP4,,BYG,Y,Y,6,,,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0041.MP4,,BYG,Y,Y,1,,1,,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 10,1.8.22-1.15.22,1.8.22-1.15.22,L6.P10_1.8.22-1.15.22_0042.MP4,,BYG,Y,Y,,,,1,,,,,,,30,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 3,12.05.21-12.10.21,12.05.21-12.10.21,L6.P3_12.05.21-12.10.21_0002.MP4,,BYG,Y,Y,7,1,1,,,,,,,2,30,BYG still only has B,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 3,12.05.21-12.10.21,12.05.21-12.10.21,L6.P3_12.05.21-12.10.21_0004.MP4,,BYG,Y,Y,7,1,,,,,,,,,30,BYG still only has B,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 3,12.05.21-12.10.21,12.05.21-12.10.21,L6.P3_12.05.21-12.10.21_0006.MP4,,BYG,Y,N,,,,,,,,,,,30,BYG still only has B,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 3,12.05.21-12.10.21,12.05.21-12.10.21,L6.P3_12.05.21-12.10.21_0007.MP4,,BYG,Y,Y,,2,,,,,,,,,30,BYG still only has B,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 3,12.05.21-12.10.21,12.05.21-12.10.21,L6.P3_12.05.21-12.10.21_0011-B?.MP4,,BYG,Y,Y,5,,,,,,,,,2,30,BYG still only has B,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 3,12.14.21-12.18.21 (B),12.14.21-12.18.21 (B),L6.P3_12.14.21-12.18.21_0009.MP4,,BYG,Y,Y,3,,1,,1,1,1,,,,30,BYG still only has B; could be juvenile male (just get that sense?) but meets criteria for courtshipSuccess so calling female,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 3,12.18.21-12.26.21 (dead for 12.27 and 12.28),12.18.21-12.26.21 (dead for 12.27 and 12.28),L6.P3_12.18.21-12.26.21_0007.MP4,,BYG,Y,Y,5,,1,,,,,,,,30,BYG still only has B,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 3,12.18.21-12.26.21 (dead for 12.27 and 12.28),12.18.21-12.26.21 (dead for 12.27 and 12.28),L6.P3_12.18.21-12.26.21_0019.MP4,,BYG,N,Y,,,,2,1,,,,,,30,"Bird never in frame, so not sure who it is; BYG still only has B",HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,11.26.21-11.30.21,11.26.21-11.30.21,L6.P4_11.26.21-11.30.21_0034.MP4,,BYG,Y,Y,4,,1,,,,,,,,60,,EVR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0050-B.MP4,,BYG,Y,Y,4,3,2,,2,,,,,,60,Intruder / Turnover,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0051.MP4,,BYG,Y,N,,,,,1,,,,,,60,Turnover,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0052.MP4,,BYG,Y,Y,3,2,,,,,,,,,60,Turnover,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0053.MP4,,BYG,Y,Y,2,,,,,,,,,2,60,Turnover,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0054.MP4,,BYG,Y,Y,4,,,,,,,,,1,60,Turnover,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0055-B.MP4,,BYG,Y,Y,14,5,,,,,,,,2,60,Pooped,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0056.MP4,,BYG,Y,Y,12,5,1,,,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0057.MP4,,BYG,Y,Y,6,,1,,,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0058.MP4,,BYG,Y,Y,16,,2,,,,,,,2,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0059.MP4,,BYG,Y,Y,17,,,,,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0060.MP4,,BYG,Y,Y,24,1,,,,,,,,2,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0061.MP4,,BYG,Y,Y,6,5,,,1,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0062.MP4,,BYG,Y,Y,14,6,1,,,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0063.MP4,,BYG,Y,Y,15,,2,,,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0064.MP4,,BYG,Y,Y,13,,2,,,,,,,5,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0065.MP4,,BYG,Y,Y,9,,1,,,,,,,3,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0066.MP4,,BYG,Y,Y,4,,,,,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0067.MP4,,BYG,Y,Y,11,,1,,,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0068.MP4,,BYG,Y,Y,16,,1,,,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0069.MP4,,BYG,Y,Y,11,1,1,,1,,,,,1,60,high-pitched downward gliss call as dropped into pista,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0070.MP4,,BYG,Y,Y,2,2,,1,1,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0071.MP4,,BYG,Y,Y,10,,1,,1,,,,,1,60,No other males displaying in background,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0072.MP4,,BYG,Y,Y,12,,1,,,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0073.MP4,,BYG,Y,Y,10,1,1,,,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0074.MP4,,BYG,Y,Y,8,3,2,,,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0075.MP4,,BYG,Y,Y,10,6,1,,,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0076.MP4,,BYG,Y,Y,8,2,2,,1,,,,,1,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0077.MP4,,BYG,Y,Y,17,1,6,,,,,,,2,60,slide down pole,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0078.MP4,,BYG,Y,Y,6,1,,1,,1,1,,,,60,"green unbanded bird; male not waiting for her to lead, he was leaping to other saplings without her leaping toward him; unsure if juv or f, but meets criteria for courtship success",HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0079.MP4,,BYG,Y,Y,2,1,,,4,,,,,,60,counted half of off-camera calls,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0080.MP4,,BYG,Y,Y,15,,1,,,,,,,6,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0081.MP4,,BYG,Y,Y,17,,4,,,,,,,5,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0082.MP4,,BYG,Y,Y,12,,,,,,,,,5,60,Accidentally moves big leaf more in the way of the pista,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0083.MP4,,BYG,Y,Y,4,4,,,1,1,1,,,,60,Unbanded green bird,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0084.MP4,,BYG,Y,Y,2,1,,1,3,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0085.MP4,,BYG,Y,Y,5,4,,2,2,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0086.MP4,,BYG,Y,Y,2,1,,,,,,,,,60,,HLA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 6,Pista 4,"12.01.21-12.05.21 (LOU, then replaced by B)","12.01.21-12.05.21 (LOU, then replaced by B)",L6.P4_12.01.21-12.05.21_0087.MP4,,BYG,Y,Y,7,3,,,3,,,,,,60,,HLA,
