label,label_id,box_xtl,box_ytl,box_xbr,box_ybr,confidence,frame_id
Female,1,65,254,143,313,0.43367216,1364
Female,1,744,183,847,270,0.33901227,1364
Male,0,1831,758,1917,864,0.72763187,1365
Female,1,66,254,147,315,0.49311402,1365
Female,1,744,187,851,273,0.36099976,1365
Male,0,1832,758,1916,864,0.7236295,1366
Female,1,65,254,147,316,0.55936307,1366
Male,0,1832,758,1916,864,0.7202601,1367
Female,1,745,189,852,270,0.49962002,1367
Female,1,66,253,147,315,0.47055906,1367
Male,0,1833,759,1916,865,0.7109736,1368
Female,1,747,190,850,270,0.5673089,1368
Female,1,67,255,145,314,0.39032543,1368
Male,0,1833,758,1916,865,0.7107621,1369
Female,1,746,190,850,269,0.54076713,1369
Female,1,66,254,146,314,0.41334325,1369
Male,0,1833,758,1917,866,0.7060528,1370
Female,1,66,253,146,315,0.47106898,1370
Male,0,1833,758,1917,867,0.70615983,1371
Female,1,64,255,142,314,0.4315291,1371
Female,1,739,181,845,281,0.32638606,1371
Male,0,1833,758,1917,867,0.7121848,1372
Female,1,64,254,144,315,0.48772886,1372
Male,0,1833,758,1917,867,0.70838547,1373
Female,1,63,253,143,315,0.5126538,1373
Male,0,1832,757,1917,867,0.6999614,1374
Female,1,63,254,143,315,0.527224,1374
Male,0,1833,758,1917,867,0.6960559,1375
Female,1,64,254,144,316,0.5092302,1375
Female,1,700,435,806,514,0.30325478,1375
Male,0,1833,758,1916,866,0.7054447,1376
Female,1,64,254,144,315,0.4812897,1376
Female,1,702,434,807,512,0.3035646,1376
Male,0,1833,758,1916,866,0.7085269,1377
Female,1,64,254,145,316,0.48815393,1377
Female,1,702,435,807,512,0.33196402,1377
Male,0,1832,759,1916,865,0.7093136,1378
Female,1,64,254,145,316,0.49408445,1378
Female,1,702,435,807,512,0.31755292,1378
Male,0,1833,758,1916,865,0.7200527,1379
Female,1,64,254,144,316,0.51215726,1379
Male,0,1824,758,1919,867,0.68349445,1380
Female,1,67,253,147,316,0.6172652,1380
Female,1,67,254,147,316,0.6216445,1381
Female,1,701,435,807,513,0.30953544,1381
Female,1,66,253,146,315,0.6057473,1382
Female,1,702,435,807,513,0.32626483,1382
Female,1,65,254,146,315,0.62244123,1383
Female,1,66,254,147,316,0.61879754,1384
Female,1,702,435,808,513,0.3105641,1384
Female,1,67,254,147,316,0.61381924,1385
Female,1,67,255,147,316,0.61897933,1386
Female,1,702,435,807,513,0.32235587,1386
Female,1,66,255,146,316,0.5753738,1387
Female,1,701,435,807,513,0.33236316,1387
Female,1,65,254,146,315,0.57533795,1388
Female,1,64,254,144,315,0.57638717,1389
Female,1,65,254,144,315,0.58479,1390
Female,1,67,254,146,316,0.55575013,1391
Female,1,703,435,808,512,0.32154745,1391
Female,1,67,254,146,315,0.53775173,1392
Female,1,67,254,147,315,0.5395858,1393
Female,1,68,254,149,316,0.5403159,1394
Female,1,702,434,808,512,0.31010848,1394
Female,1,65,254,144,315,0.4755222,1395
Female,1,702,434,808,512,0.34888732,1395
Female,1,63,254,143,315,0.5135979,1396
Female,1,703,434,808,512,0.3432674,1396
Female,1,65,254,145,315,0.530847,1397
Female,1,703,434,808,512,0.31842673,1397
Male,0,1535,313,1618,381,0.30566907,1397
Female,1,64,254,144,315,0.5665201,1398
Male,0,1498,311,1595,391,0.36188036,1398
Female,1,65,254,146,316,0.5750842,1399
Male,0,1486,320,1588,391,0.45061973,1399
Female,1,702,434,808,512,0.30912757,1399
Female,1,65,254,146,316,0.5748348,1400
Male,0,1483,325,1575,394,0.4956566,1400
Female,1,702,434,808,512,0.3014613,1400
Female,1,64,253,145,315,0.5810674,1401
Male,0,1482,326,1562,391,0.4716533,1401
Female,1,65,254,146,315,0.58487743,1402
Male,0,1479,319,1546,387,0.41543466,1402
Female,1,65,253,147,315,0.58664954,1403
Male,0,1480,320,1542,383,0.5208635,1403
Male,0,1478,314,1545,378,0.6981476,1404
Female,1,64,253,146,315,0.58440316,1404
Male,0,1478,315,1546,378,0.7642909,1405
Female,1,66,253,148,315,0.5467824,1405
Male,0,1478,313,1547,378,0.7414017,1406
Female,1,64,253,145,315,0.5435329,1406
Male,0,1478,312,1547,377,0.7483525,1407
Female,1,63,253,144,315,0.57387155,1407
Male,0,1478,312,1547,377,0.7409724,1408
Female,1,63,254,143,315,0.5461407,1408
Male,0,1478,312,1547,377,0.74268377,1409
Female,1,63,254,144,316,0.5489332,1409
Male,0,1479,313,1547,378,0.76233155,1410
Female,1,62,253,143,315,0.5644909,1410
Male,0,1479,312,1547,377,0.75814116,1411
Female,1,64,253,145,315,0.5627287,1411
Male,0,1481,311,1548,376,0.75077856,1412
Female,1,63,254,145,316,0.57317245,1412
Male,0,1486,314,1546,371,0.5926803,1413
Female,1,62,254,143,315,0.5905676,1413
Female,1,63,254,143,315,0.57794946,1414
Male,0,1475,307,1554,376,0.51930016,1414
Female,1,701,435,808,513,0.32943392,1414
Female,1,63,254,143,315,0.53115755,1415
Female,1,63,254,142,315,0.50349104,1416
Female,1,702,435,808,513,0.30962098,1416
Female,1,62,254,141,315,0.51932114,1417
Female,1,702,435,808,512,0.30607998,1417
Female,1,63,254,143,315,0.5199738,1418
Female,1,63,253,144,315,0.549222,1419
Female,1,65,254,146,316,0.56929976,1420
Female,1,702,436,808,514,0.3057258,1420
Female,1,63,254,144,315,0.5040101,1421
Female,1,702,436,808,514,0.34662527,1421
Female,1,63,254,144,315,0.5421418,1422
Female,1,702,436,808,514,0.3724208,1422
Female,1,62,254,143,316,0.5888188,1423
Female,1,702,435,808,513,0.35648534,1423
Female,1,64,254,144,316,0.5734178,1424
Female,1,703,434,808,512,0.34383422,1424
Female,1,64,254,144,316,0.616848,1425
Female,1,64,254,145,315,0.63176715,1426
Female,1,65,253,146,316,0.65347195,1427
Female,1,65,253,145,316,0.6391249,1428
Female,1,703,435,808,513,0.3260551,1428
Female,1,64,253,145,316,0.63454074,1429
Female,1,65,254,146,316,0.5954797,1430
Female,1,65,254,144,316,0.5111524,1431
Male,0,727,528,824,632,0.31539047,1431
Female,1,64,254,144,316,0.52519184,1432
Male,0,718,527,812,635,0.38772035,1432
Female,1,64,254,143,316,0.5523943,1433
Male,0,716,531,823,639,0.44801754,1433
Female,1,1529,141,1626,214,0.32271242,1433
Male,0,715,526,838,638,0.56574374,1434
Female,1,1527,142,1625,213,0.53576946,1434
Female,1,65,253,144,316,0.45375556,1434
Male,0,710,529,842,643,0.7433548,1435
Female,1,1526,143,1624,214,0.558161,1435
Male,0,707,532,842,643,0.7766838,1436
Female,1,1524,143,1623,213,0.544713,1436
Male,0,704,540,840,640,0.8057095,1437
Female,1,1524,142,1623,212,0.6292105,1437
Male,0,703,535,840,644,0.7944802,1438
Female,1,1523,142,1622,213,0.5838703,1438
Male,0,703,535,839,644,0.7983521,1439
Female,1,1524,142,1622,212,0.58397055,1439
Male,0,703,540,838,640,0.8348149,1440
Male,0,703,540,837,639,0.83762836,1441
Male,0,703,538,837,640,0.8375688,1442
Male,0,703,537,837,640,0.83754843,1443
Male,0,703,536,837,641,0.835788,1444
Male,0,702,536,837,642,0.83386636,1445
Male,0,702,536,837,641,0.8287039,1446
Male,0,702,536,837,642,0.8283707,1447
Male,0,703,534,836,641,0.8109933,1448
Male,0,703,527,835,640,0.77489567,1449
Male,0,702,523,831,634,0.74908566,1450
Female,1,64,253,143,315,0.57692754,1451
Male,0,709,533,833,631,0.43869293,1451
Female,1,64,254,143,315,0.57636416,1452
Male,0,718,537,844,644,0.38083637,1452
Female,1,64,254,144,315,0.57586247,1453
Female,1,62,254,142,315,0.5828072,1454
Female,1,703,435,808,512,0.3068531,1454
Female,1,63,254,143,315,0.5874373,1455
Female,1,702,435,808,512,0.3181187,1455
Female,1,64,253,144,316,0.6221285,1456
Female,1,702,435,808,512,0.35084933,1456
Female,1,64,253,144,315,0.59902495,1457
Female,1,703,434,809,512,0.35201597,1457
Female,1,63,253,143,315,0.57180005,1458
Female,1,702,434,808,512,0.34073198,1458
Female,1,64,254,144,316,0.5299501,1459
Female,1,702,435,808,512,0.36902142,1459
Female,1,64,254,144,316,0.55793226,1460
Female,1,702,435,808,513,0.35918528,1460
Female,1,64,254,144,316,0.5588272,1461
Female,1,702,436,807,513,0.3523627,1461
Female,1,64,254,144,316,0.538958,1462
Female,1,702,436,807,513,0.3417073,1462
Female,1,65,254,146,316,0.4952143,1463
Female,1,726,291,854,383,0.3731247,1463
Female,1,702,437,806,513,0.33931053,1463
Female,1,66,255,146,316,0.5092463,1464
Female,1,717,317,846,383,0.4814009,1464
Female,1,712,321,842,388,0.5847497,1465
Female,1,65,255,143,314,0.4342519,1465
Female,1,713,322,834,390,0.5818892,1466
Female,1,65,255,144,314,0.36031115,1466
Female,1,716,323,834,392,0.5798573,1467
Female,1,65,255,144,314,0.4207105,1467
Female,1,719,323,838,393,0.56954527,1468
Female,1,68,254,146,317,0.5109066,1468
Female,1,722,322,840,392,0.5444151,1469
Female,1,68,254,146,317,0.5141176,1469
Female,1,728,323,840,393,0.5395959,1470
Female,1,65,255,143,314,0.4482748,1470
Female,1,703,435,809,512,0.3243687,1470
Female,1,725,322,842,391,0.4968973,1471
Female,1,66,255,145,315,0.47299471,1471
Female,1,725,323,840,392,0.51827145,1472
Female,1,64,255,143,315,0.50330234,1472
Female,1,702,435,807,512,0.3121971,1472
Female,1,724,323,837,393,0.5692689,1473
Female,1,63,255,141,314,0.40149397,1473
Female,1,700,436,807,513,0.30983597,1473
Female,1,726,323,836,393,0.5593188,1474
Female,1,67,254,146,317,0.41240484,1474
Male,0,1834,769,1920,853,0.3567562,1474
Female,1,725,324,838,393,0.5241803,1475
Female,1,68,254,146,317,0.39940444,1475
Female,1,701,435,807,512,0.3095774,1475
Female,1,725,324,840,392,0.5030143,1476
Female,1,65,256,144,314,0.4142006,1476
Male,0,1822,757,1920,851,0.35972065,1476
Female,1,702,435,808,512,0.32114583,1476
Female,1,726,323,840,392,0.49841505,1477
Male,0,1828,732,1920,846,0.46732333,1477
Female,1,69,254,147,317,0.46427488,1477
Female,1,702,434,808,512,0.34519076,1477
Male,0,1839,725,1920,843,0.6791154,1478
Female,1,726,323,842,392,0.5114811,1478
Female,1,67,254,146,317,0.43139863,1478
Female,1,703,434,809,512,0.32515532,1478
Male,0,1836,735,1919,842,0.6946722,1479
Female,1,65,255,145,315,0.5131545,1479
Female,1,719,318,844,384,0.43664128,1479
Female,1,702,435,808,512,0.3041718,1479
Male,0,1840,740,1919,843,0.76599824,1480
Female,1,65,254,145,315,0.51402265,1480
Male,0,725,311,852,389,0.42693597,1480
Male,0,1841,737,1919,844,0.7451837,1481
Female,1,65,254,146,315,0.53266436,1481
Male,0,1841,737,1919,845,0.7402977,1482
Female,1,65,254,145,316,0.5151697,1482
Male,0,1842,739,1920,845,0.7472502,1483
Female,1,64,254,145,316,0.5349321,1483
Female,1,700,437,806,515,0.32286912,1483
Male,0,1842,739,1920,845,0.7492522,1484
Female,1,64,255,145,316,0.5340542,1484
Female,1,700,437,806,515,0.3339067,1484
Male,0,1841,741,1919,845,0.7558227,1485
Female,1,65,253,146,315,0.5209122,1485
Female,1,701,435,807,513,0.4116922,1485
Male,0,1841,739,1919,845,0.7533071,1486
Female,1,67,254,147,316,0.49264365,1486
Female,1,703,435,808,512,0.38949466,1486
Male,0,1842,739,1920,846,0.75512004,1487
Female,1,66,254,146,316,0.506237,1487
Female,1,703,435,808,512,0.39917192,1487
Male,0,1827,750,1920,850,0.52558774,1488
Female,1,65,255,145,316,0.52457255,1488
Female,1,703,435,808,513,0.3822844,1488
Female,1,65,254,145,316,0.5394925,1489
Female,1,65,254,146,316,0.5479347,1490
Female,1,63,254,145,316,0.5549051,1491
Female,1,63,254,144,316,0.5553354,1492
Female,1,64,255,146,316,0.46083072,1493
Female,1,64,254,145,316,0.50471014,1494
Female,1,703,434,808,512,0.32224387,1494
Female,1,64,254,145,316,0.5135717,1495
Female,1,703,435,808,513,0.3434252,1495
Female,1,64,254,144,315,0.47434267,1496
Female,1,702,435,807,512,0.32759938,1496
Female,1,65,255,145,316,0.4849263,1497
Female,1,702,435,807,513,0.31161928,1497
Female,1,65,255,145,317,0.52253383,1498
Female,1,65,255,145,316,0.57043236,1499
Female,1,65,254,145,316,0.5874798,1500
Female,1,64,253,146,316,0.57178414,1501
Female,1,65,254,146,315,0.5727011,1502
Female,1,65,253,146,315,0.5521016,1503
Female,1,703,435,809,512,0.3122536,1503
Female,1,65,253,146,315,0.60291904,1504
Female,1,66,253,146,315,0.56578106,1505
Female,1,66,253,146,315,0.5282219,1506
Female,1,64,253,145,314,0.4967286,1507
Female,1,64,254,144,315,0.51539606,1508
Male,0,1492,360,1566,424,0.34737268,1508
Female,1,702,435,808,513,0.32303244,1508
Female,1,66,254,146,315,0.55560976,1509
Male,0,1505,361,1568,421,0.4487419,1509
Male,0,1509,359,1567,418,0.5900917,1510
Female,1,66,254,146,315,0.53871834,1510
Male,0,1508,357,1568,417,0.6403081,1511
Female,1,66,254,146,315,0.52934706,1511
Male,0,1509,362,1565,416,0.6466362,1512
Female,1,65,254,145,316,0.53843784,1512
Male,0,1510,363,1564,416,0.6278895,1513
Female,1,64,255,144,316,0.5585122,1513
Male,0,1509,364,1564,418,0.6349299,1514
Female,1,64,254,144,316,0.5218622,1514
Male,0,1504,356,1568,419,0.66847044,1515
Female,1,65,253,146,316,0.59976506,1515
Male,0,1503,358,1568,418,0.6920688,1516
Female,1,63,253,144,315,0.57909805,1516
Male,0,1503,356,1569,418,0.70422894,1517
Female,1,64,253,145,315,0.6220901,1517
Male,0,1503,357,1568,418,0.690174,1518
Female,1,65,254,145,315,0.5582611,1518
Male,0,1503,356,1569,418,0.6949141,1519
Female,1,63,254,144,316,0.5519849,1519
Male,0,1503,356,1569,418,0.7028124,1520
Female,1,64,254,145,315,0.52993757,1520
Male,0,1503,357,1567,418,0.69072086,1521
Female,1,63,253,144,315,0.5640704,1521
Male,0,1508,363,1563,415,0.61054295,1522
Female,1,63,254,144,315,0.5545597,1522
Male,0,1507,361,1568,417,0.59048843,1523
Female,1,64,254,144,315,0.578374,1523
Female,1,64,254,143,315,0.560415,1524
Male,0,1510,364,1570,419,0.48588455,1524
Female,1,64,254,145,315,0.5678847,1525
Male,0,1510,364,1572,417,0.47692978,1525
Female,1,65,254,146,316,0.5682488,1526
Male,0,1510,364,1576,419,0.4759744,1526
Female,1,65,254,147,316,0.5729269,1527
Male,0,1510,363,1578,419,0.49731782,1527
Female,1,64,254,146,316,0.56741554,1528
Male,0,1510,363,1578,420,0.5069486,1528
Female,1,65,254,146,316,0.58297807,1529
Male,0,1510,363,1578,421,0.47908038,1529
Male,0,1507,361,1577,419,0.5461875,1530
Female,1,67,254,146,316,0.5438491,1530
Female,1,66,254,146,316,0.5592034,1531
Male,0,1507,360,1574,418,0.50314945,1531
Female,1,701,434,808,512,0.30184543,1531
Female,1,66,254,147,316,0.577513,1532
Male,0,1502,354,1570,415,0.43424046,1532
Female,1,66,254,147,317,0.5675264,1533
Male,0,1504,352,1560,412,0.36521298,1533
Female,1,702,434,808,512,0.33144644,1533
Female,1,66,254,146,316,0.55664134,1534
Female,1,702,435,808,513,0.36435962,1534
Female,1,66,254,146,316,0.5762274,1535
Female,1,702,434,808,512,0.36608583,1535
Female,1,66,254,146,316,0.58059967,1536
Female,1,702,435,808,513,0.361975,1536
Female,1,67,254,146,315,0.55668575,1537
Female,1,702,435,807,513,0.35983694,1537
Female,1,66,254,146,315,0.540351,1538
Female,1,702,435,807,512,0.33731458,1538
Female,1,65,254,145,315,0.50430614,1539
Female,1,702,435,808,512,0.30040056,1539
Female,1,65,254,145,316,0.49406573,1540
Female,1,1519,144,1624,215,0.47310656,1540
Female,1,65,254,145,315,0.48015857,1541
Female,1,702,434,808,512,0.3024959,1541
Female,1,65,254,146,315,0.49607685,1542
Female,1,702,434,808,512,0.31875032,1542
Female,1,65,254,145,316,0.5179157,1543
Female,1,702,435,807,513,0.34176755,1543
Female,1,65,254,144,315,0.5153409,1544
Female,1,702,435,807,513,0.3207608,1544
Female,1,64,253,146,316,0.5912657,1545
Female,1,1535,158,1642,224,0.32671812,1545
Female,1,63,253,144,315,0.5744193,1546
Female,1,702,434,808,511,0.3025669,1546
Female,1,62,253,142,315,0.56489426,1547
Male,0,1786,621,1881,732,0.32090527,1547
Female,1,63,253,143,315,0.5354457,1548
Female,1,63,253,144,315,0.53064823,1549
Female,1,65,253,146,315,0.49737832,1550
Female,1,65,253,145,315,0.55455357,1551
Female,1,65,254,145,316,0.5505471,1552
Female,1,64,254,144,315,0.5280326,1553
Male,0,1783,819,1918,920,0.32719272,1553
Female,1,63,254,142,315,0.5416125,1554
Male,0,1775,818,1920,923,0.42639297,1554
Female,1,64,254,143,315,0.5293401,1555
Male,0,1790,816,1919,921,0.39485365,1555
Female,1,1523,155,1638,224,0.3075863,1555
Male,0,1796,812,1918,921,0.5045365,1556
Female,1,65,254,144,316,0.48708904,1556
Male,0,1798,810,1918,919,0.5167145,1557
Female,1,66,254,146,316,0.4803378,1557
Female,1,66,255,146,316,0.51815027,1558
Male,0,1797,809,1919,922,0.4615992,1558
Male,0,1795,806,1919,918,0.55658036,1559
Female,1,65,255,144,316,0.5272986,1559
Male,0,1801,809,1919,918,0.6165313,1560
Female,1,64,253,146,315,0.59586996,1560
Male,0,1807,802,1920,913,0.612715,1561
Female,1,64,253,145,315,0.55315554,1561
Female,1,65,253,146,316,0.5495678,1562
Female,1,63,254,144,316,0.5917954,1563
Female,1,63,253,144,316,0.57651246,1564
Female,1,702,434,808,512,0.328955,1564
Female,1,64,254,145,316,0.54985726,1565
Female,1,702,434,807,512,0.3331582,1565
Female,1,65,254,144,316,0.55226976,1566
Female,1,702,434,808,512,0.3461476,1566
Female,1,64,254,144,315,0.55032355,1567
Female,1,702,434,808,512,0.32194465,1567
Female,1,64,254,144,315,0.55881107,1568
Female,1,702,435,807,513,0.33275974,1568
Female,1,64,254,144,316,0.48911965,1569
Female,1,702,435,808,512,0.32985812,1569
Female,1,64,254,144,315,0.4952704,1570
Female,1,702,435,807,512,0.33494878,1570
Female,1,66,254,146,316,0.50947726,1571
Male,0,1408,876,1549,974,0.3994105,1571
Male,0,1398,874,1551,975,0.65204495,1572
Female,1,64,253,144,315,0.4900195,1572
Male,0,1391,868,1545,973,0.71241283,1573
Female,1,64,254,144,315,0.47792184,1573
Male,0,1388,867,1542,969,0.69517165,1574
Female,1,64,254,144,315,0.4605151,1574
Male,0,1386,867,1540,968,0.7301359,1575
Female,1,66,254,146,316,0.54637223,1575
Male,0,1383,865,1538,968,0.7331263,1576
Female,1,65,254,145,316,0.5487009,1576
Male,0,1381,865,1537,968,0.728924,1577
Female,1,65,254,145,316,0.56601435,1577
Male,0,1378,862,1539,967,0.6959013,1578
Female,1,64,254,145,316,0.55751556,1578
Male,0,1377,861,1538,967,0.69042397,1579
Female,1,64,254,144,316,0.560068,1579
Male,0,1381,855,1537,968,0.62592506,1580
Female,1,64,254,144,316,0.5710891,1580
Female,1,702,434,807,512,0.30988088,1580
Female,1,64,254,144,316,0.61369306,1581
Male,0,1391,846,1546,962,0.3335722,1581
Female,1,702,434,808,512,0.31964052,1581
Female,1,64,254,143,316,0.5943263,1582
Female,1,702,434,807,512,0.3449784,1582
Female,1,64,254,144,316,0.58245826,1583
Female,1,702,435,807,513,0.34392375,1583
Female,1,65,254,145,316,0.5383142,1584
Female,1,702,435,807,513,0.37329036,1584
Female,1,66,255,145,317,0.51518494,1585
Female,1,702,434,807,512,0.32225573,1585
Female,1,65,255,145,316,0.54805213,1586
Female,1,702,434,807,512,0.30723768,1586
Female,1,65,254,145,316,0.5534799,1587
Female,1,702,434,807,512,0.3083952,1587
Female,1,65,254,145,316,0.5455745,1588
Female,1,702,435,807,512,0.31536597,1588
Female,1,64,254,144,316,0.5597433,1589
Female,1,702,434,807,512,0.31472978,1589
Female,1,63,253,145,315,0.58763766,1590
Female,1,62,253,143,315,0.6012474,1591
Female,1,63,253,144,315,0.6284628,1592
Female,1,64,253,145,315,0.5974087,1593
Female,1,64,253,145,315,0.58337283,1594
Female,1,64,254,145,315,0.56751174,1595
Female,1,702,434,808,512,0.30587804,1595
Female,1,65,254,145,315,0.55315626,1596
Female,1,64,254,145,315,0.5728407,1597
Female,1,64,254,144,315,0.5281437,1598
Female,1,63,254,144,315,0.5290931,1599
Female,1,64,254,145,315,0.54315054,1600
Female,1,65,254,146,315,0.54136413,1601
Female,1,64,254,145,316,0.53175145,1602
Female,1,66,254,148,316,0.5599947,1603
Female,1,702,434,807,512,0.30756694,1603
Female,1,65,253,146,316,0.5917902,1604
Female,1,64,254,144,316,0.59274644,1605
Female,1,702,434,808,512,0.32238603,1605
Female,1,63,254,144,315,0.55512935,1606
Female,1,702,434,808,512,0.36820707,1606
Female,1,63,254,144,316,0.5801493,1607
Female,1,702,435,808,513,0.30641055,1607
Female,1,63,254,144,316,0.5864456,1608
Female,1,702,435,808,513,0.32894537,1608
Female,1,64,254,144,316,0.5939839,1609
Female,1,702,434,807,512,0.3055112,1609
Female,1,64,254,144,316,0.59307986,1610
Female,1,63,254,143,316,0.5980249,1611
Female,1,64,254,144,316,0.5933815,1612
Female,1,63,254,143,316,0.59607273,1613
Female,1,62,254,142,315,0.5849242,1614
Female,1,63,254,142,315,0.5677354,1615
Female,1,64,253,144,315,0.602987,1616
Female,1,64,254,144,315,0.58890617,1617
Female,1,62,254,142,315,0.6015056,1618
Female,1,62,254,142,315,0.60383195,1619
Female,1,702,434,807,511,0.31434667,1619
Female,1,65,253,146,316,0.57450753,1620
Female,1,702,434,808,512,0.4259474,1620
Female,1,66,254,148,316,0.61086446,1621
Female,1,702,435,808,513,0.46892866,1621
Female,1,65,254,147,316,0.61991286,1622
Female,1,701,434,807,513,0.4426338,1622
Female,1,64,254,145,316,0.54426616,1623
Female,1,702,435,807,512,0.41931173,1623
Female,1,65,255,146,316,0.55250025,1624
Female,1,702,435,806,513,0.3729666,1624
Female,1,722,294,842,372,0.30524236,1624
Female,1,735,242,851,332,0.59974116,1625
Female,1,69,255,149,317,0.369808,1625
Female,1,730,248,841,332,0.5772157,1626
Female,1,69,255,148,317,0.33951283,1626
Female,1,731,250,841,332,0.591953,1627
Female,1,67,255,147,315,0.3225095,1627
Female,1,731,250,845,333,0.59045964,1628
Female,1,69,254,148,317,0.37284312,1628
Female,1,731,249,846,333,0.5776804,1629
Female,1,67,255,147,315,0.3051565,1629
Female,1,731,249,848,334,0.55869037,1630
Female,1,66,255,148,314,0.30226022,1630
Female,1,731,250,848,335,0.5885676,1631
Female,1,68,255,149,317,0.37672395,1631
Female,1,729,250,850,335,0.60439444,1632
Female,1,67,254,148,317,0.47835553,1632
Female,1,730,249,848,335,0.6021898,1633
Female,1,68,254,149,317,0.3611772,1633
Female,1,734,251,840,334,0.62526643,1634
Female,1,69,254,149,317,0.32856554,1634
Female,1,734,251,839,334,0.617266,1635
Female,1,65,255,143,314,0.3272672,1635
Female,1,733,251,840,334,0.60667455,1636
Female,1,727,249,845,336,0.57717156,1637
Female,1,66,255,144,314,0.30892065,1637
Female,1,728,250,847,335,0.5711424,1638
Female,1,66,256,145,314,0.33755082,1638
Female,1,727,250,849,335,0.57989377,1639
Female,1,65,255,145,314,0.316738,1639
Female,1,727,250,848,335,0.58318913,1640
Female,1,65,255,144,314,0.3053257,1640
Female,1,727,249,847,335,0.59573,1641
Female,1,64,255,143,314,0.3105126,1641
Female,1,727,250,848,336,0.5894649,1642
Female,1,731,251,845,334,0.59665686,1643
Female,1,731,251,846,334,0.57567775,1644
Female,1,728,247,847,335,0.5715615,1645
Female,1,731,249,851,334,0.5629921,1646
Female,1,731,249,853,335,0.58228064,1647
Female,1,732,246,856,336,0.58706605,1648
Female,1,739,251,850,334,0.68800414,1649
Female,1,749,254,834,333,0.7973149,1650
Female,1,751,256,833,333,0.8297993,1651
Female,1,752,256,833,333,0.84723675,1652
Female,1,752,256,833,333,0.8535439,1653
Female,1,752,255,833,333,0.8528248,1654
Female,1,752,255,834,333,0.83870405,1655
Female,1,753,255,834,333,0.84234333,1656
Female,1,753,255,833,333,0.8515556,1657
Female,1,753,255,833,333,0.85054815,1658
Female,1,753,256,833,333,0.8501199,1659
Female,1,752,256,832,333,0.8498328,1660
Female,1,752,256,832,333,0.85523546,1661
Female,1,753,256,832,333,0.85820884,1662
Female,1,753,255,833,333,0.85057354,1663
Female,1,752,255,833,334,0.84714323,1664
Female,1,752,256,833,334,0.8420595,1665
Female,1,752,256,833,334,0.8447185,1666
Female,1,752,256,832,334,0.8473362,1667
Female,1,752,256,831,334,0.85395956,1668
Female,1,752,256,832,333,0.85426056,1669
Female,1,752,255,832,334,0.8511172,1670
Female,1,753,255,832,334,0.85002315,1671
Female,1,753,255,833,334,0.8514848,1672
Female,1,753,255,833,334,0.85073483,1673
Female,1,753,255,833,333,0.85022634,1674
Female,1,753,255,832,333,0.8503101,1675
Female,1,753,255,832,333,0.8525212,1676
Female,1,753,255,832,333,0.8544673,1677
Female,1,753,255,832,333,0.85757947,1678
Female,1,753,255,833,333,0.8530148,1679
Female,1,753,255,834,334,0.84415805,1680
Female,1,753,255,833,333,0.84985346,1681
Female,1,753,255,833,333,0.8457415,1682
Female,1,753,255,833,333,0.838283,1683
Female,1,753,255,833,333,0.8374355,1684
Female,1,753,255,833,333,0.83528364,1685
Female,1,753,254,833,333,0.84161574,1686
Female,1,753,254,834,332,0.84757,1687
Female,1,754,254,835,332,0.8601999,1688
Female,1,754,255,838,333,0.8796983,1689
Female,1,754,255,840,333,0.88426006,1690
Female,1,755,255,844,333,0.8641192,1691
Female,1,749,251,843,331,0.6156312,1692
Female,1,61,255,140,313,0.40889996,1693
Female,1,61,253,140,315,0.5871688,1694
Female,1,65,252,145,315,0.5505372,1695
Female,1,701,435,807,513,0.34761256,1695
Female,1,65,253,145,315,0.5323496,1696
Female,1,701,434,807,513,0.36739978,1696
Female,1,64,253,145,315,0.5866059,1697
Female,1,702,434,807,512,0.3779025,1697
Female,1,65,253,146,316,0.6032511,1698
Female,1,702,434,807,512,0.384267,1698
Female,1,66,253,147,316,0.6234791,1699
Female,1,702,434,808,512,0.34813178,1699
Female,1,64,253,146,315,0.59966564,1700
Female,1,62,253,144,315,0.6078521,1701
Female,1,64,254,146,316,0.5922176,1702
Female,1,64,253,146,316,0.5833154,1703
Female,1,64,253,146,316,0.60202783,1704
Female,1,65,253,146,316,0.5881032,1705
Female,1,63,253,144,316,0.5740641,1706
Female,1,64,253,145,316,0.57648695,1707
Female,1,64,253,146,316,0.5545974,1708
Female,1,64,253,145,316,0.5441039,1709
Female,1,65,253,146,316,0.5843576,1710
Female,1,65,254,146,317,0.5985366,1711
Female,1,65,254,146,317,0.58704585,1712
Female,1,65,254,147,316,0.54400706,1713
Female,1,65,254,148,316,0.6078544,1714
Female,1,702,434,808,512,0.30516097,1714
Female,1,68,254,149,317,0.59546214,1715
Female,1,702,435,808,512,0.30132672,1715
Female,1,67,254,147,316,0.5742099,1716
Female,1,64,254,146,316,0.59016585,1717
Female,1,65,254,146,316,0.58460534,1718
Female,1,65,254,146,316,0.58201975,1719
Female,1,702,435,807,512,0.30289373,1719
Female,1,65,254,145,316,0.5627079,1720
Female,1,64,254,144,316,0.545709,1721
Female,1,63,254,143,316,0.54586303,1722
Female,1,64,254,144,316,0.5433145,1723
Female,1,65,255,145,316,0.51850444,1724
Female,1,65,253,146,316,0.5966008,1725
Female,1,66,254,147,316,0.5845216,1726
Male,0,1480,223,1607,296,0.5651288,1726
Male,0,1483,221,1589,293,0.684406,1727
Female,1,65,253,146,316,0.5778457,1727
Male,0,1497,221,1585,289,0.6243822,1728
Female,1,66,253,148,316,0.6082926,1728
